n,max_v,max_w,ffv,onDuration,PosX0,PosY0,PosZ0,RotX0,RotY0,RotZ0,RotW0,ffX0,ffY0,ffZ0,ffX1,ffY1,ffZ1,pCheckX0,pCheckY0,pCheckZ0,pCheckX1,pCheckY1,pCheckZ1,rCheckX0,rCheckY0,rCheckZ0,rCheckW0,rCheckX1,rCheckY1,rCheckZ1,rCheckW1,distToFF0,distToFF1,rewarded,timeout,beginTime,checkTime0,checkTime1,endTime,checkWait,interWait
67,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,3.16582,0.00010,7.18961,17.02905,0.00010,32.23294,4.55265,1.00000,10.15355,19.87373,1.00000,23.94990,0.00000,0.41306,0.00000,0.91070,0.00000,0.40671,0.00000,0.91356,3.272339,8.757913,0,0,252.7741,254.00580,0.00000,255.8001,0.2766536,0.4754882
68,20,90,0,3.779112,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.51872,0.00010,13.85660,-7.59095,0.00010,16.24801,0.92777,1.00000,9.99975,-10.06201,1.00000,20.48253,0.00000,0.03135,0.00000,0.99951,0.00000,-0.65480,0.00000,0.75580,4.172092,4.902786,1,0,256.3575,257.59380,259.34320,259.3432,0.2636137,0.5696597
69,20,90,0,3.801239,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.11062,0.00010,12.82387,4.38780,0.00010,22.21968,0.61684,1.00000,7.30789,4.70628,1.00000,18.20123,0.00000,0.08522,0.00000,0.99636,0.00000,0.29731,0.00000,0.95478,5.538042,4.03105,1,0,260.0928,261.20220,262.54110,262.5412,0.3419783,0.5251868
70,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.41006,0.00010,13.71801,-3.87275,0.00010,32.78874,-1.62433,1.00000,13.79632,-4.69463,1.00000,31.78673,0.00000,-0.07465,0.00000,0.99721,0.00000,-0.09077,0.00000,0.99587,1.216795,1.295965,1,0,263.1226,264.55210,265.84360,265.8436,0.2404265,0.5042524
71,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,3.24670,0.00010,6.39738,-4.03107,0.00010,24.66813,0.05399,1.00000,3.55205,-3.28314,1.00000,23.08363,0.00000,0.02261,0.00000,0.99974,0.00000,-0.11717,0.00000,0.99311,4.276606,1.752155,1,0,266.612,267.36220,269.08880,269.0888,0.2557946,0.534111
72,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.69472,0.00010,9.33179,-7.05872,0.00010,20.10196,-0.02491,1.00000,7.53718,-7.66985,1.00000,25.41685,0.00000,-0.00271,0.00000,1.00000,0.00000,-0.32999,0.00000,0.94398,2.485505,5.349902,1,0,269.6776,270.88920,272.65950,272.6595,0.1066691,0.4248917
73,20,90,0,3.251097,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-2.78334,0.00010,12.86485,2.06135,0.00010,30.65048,-1.97121,1.00000,12.82869,3.55946,1.00000,27.06970,0.00000,-0.09024,0.00000,0.99592,0.00000,0.40642,0.00000,0.91369,0.812934,3.881541,1,0,273.2839,274.59830,276.09170,276.0917,0.2083678,0.4671997
74,20,90,0,3.287567,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,5.80598,0.00010,13.33146,5.43960,0.00010,31.06126,3.94168,1.00000,13.10777,5.41942,1.00000,28.96001,0.00000,0.25855,0.00000,0.96600,0.00000,-0.04567,0.00000,0.99896,1.877673,2.101346,1,0,276.7408,278.03740,279.56730,279.5673,0.277981,0.4649998
75,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.69493,0.00010,13.11386,-3.93341,0.00010,26.23686,0.54059,1.00000,10.59611,-0.81505,1.00000,26.19250,0.00000,0.04954,0.00000,0.99877,0.00000,-0.09263,0.00000,0.99570,3.313654,3.118674,1,0,280.1763,281.37040,282.95450,282.9545,0.3723655,0.5372351
76,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.73423,0.00010,9.01316,16.37414,0.00010,34.49722,0.24475,1.00000,7.52091,13.12125,1.00000,25.59505,0.00000,0.09051,0.00000,0.99590,0.00000,0.41003,0.00000,0.91207,1.570476,9.477867,0,0,283.6124,284.43540,0.00000,286.2899,0.1430352,0.453984
77,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-4.40002,0.00010,8.85045,-4.94896,0.00010,31.99662,-2.83472,1.00000,8.45838,-8.54094,1.00000,26.68388,0.00000,-0.29785,0.00000,0.95461,0.00000,-0.02787,0.00000,0.99961,1.613659,6.413071,1,0,286.8306,287.94120,289.47380,289.4738,0.2201829,0.5418108
78,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-4.37796,0.00010,13.19778,14.69681,0.00010,29.87608,-1.29573,1.00000,8.38420,13.18930,1.00000,27.38375,0.00000,-0.14278,0.00000,0.98975,0.00000,0.52007,0.00000,0.85412,5.715826,2.912782,1,0,290.1756,291.19580,293.42780,293.4278,0.3894278,0.5005192
79,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-1.69032,0.00010,14.25631,-5.10162,0.00010,37.49041,-1.10152,1.00000,8.60308,-5.91115,1.00000,28.16755,0.00000,-0.11219,0.00000,0.99369,0.00000,-0.13627,0.00000,0.99067,5.683809,9.357942,0,0,294.0526,295.26700,0.00000,296.937,0.1614895,0.5946961
80,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-4.78382,0.00010,10.89297,0.47200,0.00010,35.27692,-4.42420,1.00000,10.78759,-0.43247,1.00000,39.77964,0.00000,-0.35496,0.00000,0.93488,0.00000,0.22250,0.00000,0.97493,0.3747379,4.592662,1,0,297.7003,298.93580,301.48310,301.4831,0.2293099,0.4624298
81,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-1.67609,0.00010,10.59022,12.04798,0.00010,33.23717,-0.72271,1.00000,5.90823,10.13738,1.00000,28.80356,0.00000,-0.08748,0.00000,0.99617,0.00000,0.34657,0.00000,0.93802,4.778069,4.82776,1,0,302.2058,303.21730,305.44430,305.4444,0.1236311,0.4448647
82,20,90,0,2.703459,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-3.20553,0.00010,10.90115,-10.48376,0.00010,18.43151,-3.38554,1.00000,9.90197,-15.01604,1.00000,19.27159,0.00000,-0.29994,0.00000,0.95396,0.00000,-0.50214,0.00000,0.86478,1.015269,4.609482,1,0,306.0274,307.35260,308.60710,308.6071,0.1271576,0.4832971
83,20,90,0,2.720947,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,5.19104,0.00010,12.80941,4.41489,0.00010,35.11072,1.61191,1.00000,10.96577,3.88643,1.00000,26.66758,0.00000,0.17924,0.00000,0.98381,0.00000,0.01286,0.00000,0.99992,4.026066,8.459659,0,0,309.3625,310.65650,0.00000,312.1322,0.3494853,0.4881258
84,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-2.90725,0.00010,12.40722,-7.89149,0.00010,19.39237,-3.69248,1.00000,11.16656,-8.80909,1.00000,18.69815,0.00000,-0.22993,0.00000,0.97321,0.00000,-0.32774,0.00000,0.94477,1.468269,1.150625,1,0,312.8413,313.94420,315.04980,315.0498,0.2759258,0.5371339
85,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-6.37506,0.00010,12.29762,9.20761,0.00010,38.34521,-3.79052,1.00000,10.52920,8.42842,1.00000,37.50500,0.00000,-0.29012,0.00000,0.95699,0.00000,0.34700,0.00000,0.93787,3.131635,1.145907,1,0,315.6652,316.86120,319.48760,319.4876,0.2057444,0.4710731
86,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-2.47079,0.00010,13.36874,-9.64025,0.00010,30.65073,-1.62549,1.00000,10.48162,-10.71989,1.00000,28.90687,0.00000,-0.12967,0.00000,0.99156,0.00000,-0.28004,0.00000,0.95999,3.008325,2.051009,1,0,320.0219,321.17350,322.68630,322.6863,0.2188219,0.5034609
87,20,90,0,2.785887,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.20596,0.00010,11.58110,5.68446,0.00010,35.58405,0.75407,1.00000,12.66349,4.76801,1.00000,35.83736,0.00000,0.09272,0.00000,0.99569,0.00000,0.19616,0.00000,0.98057,1.172933,0.9508182,1,0,323.2337,324.50220,326.26800,326.268,0.2748843,0.4959269
88,20,90,0,2.826538,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.76723,0.00010,14.61200,-2.56077,0.00010,27.96667,-1.29617,1.00000,13.20022,-2.97297,1.00000,28.83362,0.00000,-0.07634,0.00000,0.99708,0.00000,-0.04511,0.00000,0.99898,1.507608,0.9599604,1,0,326.8888,328.16360,329.56680,329.5668,0.262912,0.4428082
89,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-1.10241,0.00010,8.79826,-17.57307,0.00010,34.76859,-0.55581,1.00000,6.92644,-13.35555,1.00000,26.62356,0.00000,-0.12829,0.00000,0.99174,0.00000,-0.31775,0.00000,0.94818,1.949991,9.172183,0,0,330.2234,331.08160,0.00000,333.0426,0.2414131,0.4879088
90,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,6.35442,0.00010,11.53969,5.74526,0.00010,30.44537,2.13056,1.00000,11.01697,7.62960,1.00000,27.11814,0.00000,0.23760,0.00000,0.97136,0.00000,0.00067,0.00000,1.00000,4.25608,3.823768,1,0,333.6487,334.87170,336.25310,336.2531,0.162426,0.4917969
91,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,7.36783,0.00010,13.01291,-10.64014,0.00010,31.16189,3.95748,1.00000,10.54512,-8.00617,1.00000,37.87423,0.00000,0.34814,0.00000,0.93744,0.00000,-0.37447,0.00000,0.92724,4.209574,7.210635,0,0,337.0044,338.36320,0.00000,340.8087,0.1094566,0.5238001
92,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,6.94326,0.00010,12.75943,-0.89342,0.00010,29.25959,4.21468,1.00000,11.40350,-0.41141,1.00000,31.87370,0.00000,0.36234,0.00000,0.93205,0.00000,-0.27053,0.00000,0.96271,3.046913,2.658175,1,0,341.5895,343.00500,345.12660,345.1266,0.164056,0.4843872
93,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-2.78230,0.00010,12.52171,-10.89396,0.00010,25.95241,-2.00810,1.00000,11.62612,-9.15306,1.00000,22.64370,0.00000,-0.15929,0.00000,0.98723,0.00000,-0.33344,0.00000,0.94277,1.183834,3.738764,1,0,345.8297,347.14760,348.37080,348.3708,0.3340702,0.4385133
94,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.90263,0.00010,7.82711,-10.76798,0.00010,24.67038,-2.25120,1.00000,9.61430,-11.14680,1.00000,25.95644,0.00000,-0.23213,0.00000,0.97269,0.00000,-0.25469,0.00000,0.96702,2.238897,1.340688,1,0,349.0255,350.03690,351.52820,351.5282,0.3902751,0.4250497
95,20,90,0,0.075,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-4.26009,0.00010,8.50889,-13.15285,0.00010,37.29107,-2.04879,1.00000,7.83130,-13.43782,1.00000,31.37310,0.00000,-0.23731,0.00000,0.97143,0.00000,-0.22272,0.00000,0.97488,2.312783,5.924824,1,0,352.0207,353.24370,355.24510,355.2451,0.2444932,0.4469096
96,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-5.93567,0.00010,10.28936,11.29568,0.00010,23.53180,-2.11403,1.00000,7.61129,8.39020,1.00000,28.32999,0.00000,-0.25248,0.00000,0.96760,0.00000,0.47593,0.00000,0.87948,4.666578,5.609318,1,0,355.7448,356.82590,359.09750,359.0975,0.1734032,0.4124307
97,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10570,0.00010,9.22509,1.84736,0.00010,38.27832,-0.02453,1.00000,8.46250,1.04403,1.00000,34.23444,0.00000,-0.00440,0.00000,0.99999,0.00000,0.05038,0.00000,0.99873,0.7668939,4.122896,1,0,359.7124,360.86360,362.77360,362.7736,0.2353311,0.5962489
98,20,90,0,0.15,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-4.68415,0.00010,8.76634,-7.69291,0.00010,36.56713,-2.99950,1.00000,8.54189,-8.70339,1.00000,37.17222,0.00000,-0.31149,0.00000,0.95025,0.00000,-0.08048,0.00000,0.99676,1.699536,1.177795,1,0,363.5396,364.69070,367.02010,367.0201,0.3367767,0.5225025
99,20,90,0,3.798582,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.36653,0.00010,10.41305,4.35227,0.00010,24.50064,0.60017,1.00000,6.67437,6.68867,1.00000,21.59055,0.00000,0.09483,0.00000,0.99549,0.00000,0.25715,0.00000,0.96637,3.861636,3.731945,1,0,367.8023,368.81600,370.40240,370.4024,0.1910685,0.425426
100,20,90,0,3.822357,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,4.85363,0.00010,8.97895,4.24600,0.00010,21.37079,3.47525,1.00000,8.78809,9.69923,1.00000,17.88101,0.00000,0.37179,0.00000,0.92832,0.00000,0.21527,0.00000,0.97656,1.391528,6.474279,1,0,370.8677,372.09810,373.22020,373.2202,0.138065,0.5343847
